 0  1 1 0 e  43   602.742708488 4.430e-04   33    1   602.745699 0.002991
 0  0 0 0 e  74   605.286938113 9.456e-04   32    1   605.286803 0.000135
 0  1 1 0 f  44   612.509900158 4.779e-04   24    1   612.512831 0.002931
 0  1 1 0 e  45   622.189665197 4.764e-04   27    1   622.192716 0.003051
 0  1 1 0 f  46   632.407552789 5.166e-04   22    1   632.410495 0.002942
 0  0 0 0 e  76   638.202466171 9.764e-04   32    1   638.202316 0.000150
 0  1 1 0 e  47   642.509927269 5.232e-04   27    1   642.512947 0.003020
 0  1 1 0 f  48   653.178662920 5.608e-04   18    1   653.181934 0.003271
 1  0 0 0 e   0   658.000039406 2.013e-04    2    3   658.006205 0.006166
 1  0 0 0 e   2   658.653624107 1.479e-04   13    2   658.660030 0.006406
 1  0 0 0 e   4   660.179072251 1.472e-04   12    2   660.185618 0.006546
 1  0 0 0 e   6   662.576512913 1.496e-04   18    2   662.582962 0.006449
 0  1 1 0 e  49   663.703379823 5.684e-04   28    1   663.706285 0.002905
 1  0 0 0 e   8   665.845416138 1.544e-04   20    2   665.852048 0.006632
 1  0 0 0 e  10   669.986528261 1.611e-04   21    2   669.992859 0.006331
 0  0 0 0 e  78   671.987619867 1.008e-03   31    1   671.987528 0.000092
 0  1 1 0 f  50   674.823775758 5.988e-04   19    1   674.827038 0.003262
 1  0 0 0 e  12   674.999044231 1.713e-04   21    2   675.005373 0.006329
 1  0 0 0 e  14   680.883167543 1.854e-04   25    2   680.889563 0.006395
 0  1 1 0 e  51   685.769705042 6.109e-04   27    1   685.772618 0.002913
 1  0 0 0 e  16   687.638776754 2.008e-04   22    2   687.645399 0.006622
 1  0 0 0 e  18   695.266217763 2.155e-04   24    2   695.272844 0.006626
 0  1 1 0 f  52   697.342489340 6.330e-04   19    1   697.345694 0.003205
 1  0 0 0 e  20   703.765344355 2.311e-04   24    2   703.771858 0.006514
 0  0 0 0 e  80   706.642340429 1.041e-03   28    1   706.642266 0.000074
 0  1 1 0 e  53   708.708923299 6.484e-04   29    1   708.711830 0.002907
 1  0 0 0 e  22   713.135883103 2.481e-04   21    2   713.142396 0.006513
 0  1 1 0 f  54   720.734554102 6.693e-04   21    1   720.737781 0.003227
 1  0 0 0 e  24   723.377883777 2.635e-04   24    2   723.384407 0.006523
 0  1 1 0 e  55   732.520932794 6.773e-04   28    1   732.523802 0.002869
 1  0 0 0 e  26   734.491273750 2.793e-04   21    2   734.497839 0.006565
 0  0 0 0 e  82   742.166370932 1.073e-03   30    1   742.166349 0.000022
 0  1 1 0 f  56   745.000594652 7.164e-04   22    1   745.003178 0.002583
 1  0 0 0 e  28   746.475984362 2.958e-04   21    2   746.482631 0.006647
 0  1 1 0 e  57   757.205602353 7.021e-04   29    1   757.208407 0.002805
 1  0 0 0 e  30   759.332190469 3.120e-04   21    2   759.338720 0.006530
 0  1 1 0 f  58   770.139210830 7.440e-04   17    1   770.141756 0.002545
 1  0 0 0 e  32   773.059482840 3.286e-04   22    2   773.066038 0.006555
 0  0 0 0 e  84   778.559685106 1.100e-03   29    1   778.559592 0.000093
 0  1 1 0 e  59   782.762733726 7.258e-04   26    1   782.765517 0.002783
 1  0 0 0 e  34   787.657885654 3.464e-04   21    2   787.664511 0.006625
 0  2 2 0 f   3   793.699672090 8.991e-04    4    3   793.705027 0.005355
 0  2 2 0 e   4   794.576288599 2.214e-03    6    1   794.581431 0.005142
 0  2 2 0 f   5   795.672033605 6.115e-04   10    3   795.676934 0.004900
 0  1 1 0 f  60   796.150875365 7.736e-04   20    1   796.153383 0.002508
 0  2 2 0 e   6   796.987727658 7.767e-04    6    3   796.991535 0.003807
 0  2 2 0 f   7   798.521209123 6.124e-04   10    3   798.525231 0.004022
 0  2 2 0 e   8   800.274955772 7.761e-04   10    3   800.278020 0.003064
 0  2 0 0 e   0   801.868052067 4.488e-04    1    5   801.860495 0.007557
 0  2 2 0 f   9   802.245630849 1.052e-03    8    3   802.249900 0.004269
 0  2 0 0 e   2   802.523773433 8.679e-04    5    4   802.517463 0.006310
 1  0 0 0 e  36   803.127458759 3.656e-04   24    2   803.134064 0.006605
 0  2 0 0 e   4   804.056725807 8.906e-04    6    4   804.050385 0.006341
 0  2 2 0 e  10   804.438010704 7.737e-04    8    3   804.440868 0.002857
 0  2 0 0 e   6   806.465131414 4.119e-04    9    4   806.459253 0.005878
 0  2 2 0 f  11   806.847086047 6.164e-04   12    3   806.850921 0.003835
 0  1 1 0 e  61   809.192293445 7.503e-04   28    1   809.194996 0.002703
 0  2 2 0 e  12   809.477135373 7.700e-04    9    3   809.480056 0.002921
 0  2 0 0 e   8   809.749871992 4.136e-04   12    4   809.744056 0.005816
 0  2 2 0 f  13   812.324419720 6.252e-04   12    3   812.328268 0.003848
 0  2 0 0 e  10   813.910706363 4.162e-04   10    4   813.904777 0.005929
 0  2 2 0 e  14   815.392473220 7.600e-04   15    3   815.395555 0.003082
 0  0 0 0 e  86   815.821867062 1.128e-03   27    1   815.821807 0.000060
 0  2 2 0 f  15   818.677743767 1.034e-03   11    3   818.681911 0.004167
 0  2 0 0 e  12   818.947910045 4.267e-04   12    4   818.941395 0.006515
 1  0 0 0 e  38   819.468505691 4.085e-04   22    2   819.474612 0.006106
 0  2 2 0 e  16   822.183663948 7.526e-04   11    3   822.187333 0.003669
 0  1 1 0 f  62   823.035423719 7.975e-04   18    1   823.037922 0.002498
 0  2 0 0 e  14   824.860671123 5.832e-04   10    4   824.853886 0.006785
 0  2 2 0 f  17   825.907184767 6.299e-04   13    3   825.911814 0.004629
 0  2 2 0 e  18   829.850876778 7.320e-04   13    3   829.855351 0.004474
 0  2 0 0 e  16   831.647876269 4.410e-04   13    4   831.642220 0.005656
 0  2 2 0 f  19   834.012632875 6.348e-04   11    3   834.017937 0.005304
 0  1 1 0 e  63   836.494030763 7.744e-04   26    1   836.496706 0.002675
 1  0 0 0 e  40   836.679939197 4.491e-04   22    2   836.686070 0.006131
 0  2 2 0 e  20   838.394451185 6.704e-04   14    3   838.399566 0.005115
 0  2 0 0 e  18   839.312058731 4.412e-04   14    4   839.306364 0.005695
 0  2 2 0 f  21   842.994435295 8.664e-04   13    3   843.000233 0.005798
 0  2 2 0 e  22   847.814152766 6.384e-04   10    3   847.819932 0.005779
 0  2 0 0 e  20   847.852291922 4.495e-04   14    4   847.846279 0.006013
 0  1 1 0 f  64   850.792698365 8.222e-04   23    1   850.795231 0.002533
 0  2 2 0 f  23   852.851951619 6.539e-04   13    3   852.858654 0.006702
 0  0 0 0 e  88   853.952871458 1.163e-03   28    1   853.952802 0.000069
 1  0 0 0 e  42   854.762322816 4.860e-04   22    2   854.768346 0.006023
 0  2 0 0 e  22   857.268370025 4.589e-04   13    4   857.261922 0.006448
 0  2 2 0 e  24   858.109719399 6.516e-04   13    3   858.116394 0.006675
 0  2 2 0 f  25   863.585779953 6.539e-04   11    3   863.593143 0.007363
 0  1 1 0 e  65   864.667735767 8.005e-04   30    1   864.670504 0.002768
 0  2 0 0 e  24   867.559843173 4.678e-04   12    4   867.553249 0.006594
 0  2 2 0 e  26   869.281696306 6.589e-04   12    3   869.288895 0.007199
 1  0 0 0 e  44   873.715379812 5.027e-04   20    2   873.721345 0.005965
 0  2 2 0 f  27   875.195945775 6.604e-04   14    3   875.203641 0.007695
 0  2 0 0 e  26   878.726904536 4.870e-04   14    4   878.720206 0.006699
 0  1 1 0 f  66   879.422739225 8.427e-04   17    1   879.425164 0.002425
 0  2 2 0 e  28   881.329734696 6.590e-04   13    3   881.337373 0.007638
 0  2 2 0 f  29   887.682158014 8.417e-04   12    3   887.690082 0.007924
 0  2 0 0 e  28   890.769140773 4.872e-04   13    4   890.762739 0.006402
 0  0 0 0 e  90   892.952501733 1.209e-03   26    1   892.952377 0.000125
 1  0 0 0 e  46   893.538073864 5.128e-04   23    2   893.544965 0.006891
 0  1 1 0 e  67   893.713538657 8.295e-04   26    1   893.716242 0.002703
 0  2 2 0 e  30   894.254810090 6.665e-04   14    3   894.261760 0.006950
 0  2 2 0 f  31   901.044792412 6.761e-04   14    3   901.052397 0.007605
 0  2 0 0 e  30   903.687162032 4.972e-04   13    4   903.680788 0.006374
 0  2 2 0 e  32   908.054774534 6.744e-04   13    3   908.061984 0.007209
 0  1 1 0 f  68   908.925337007 8.693e-04   20    1   908.927570 0.002233
 1  0 0 0 e  48   914.232212964 5.505e-04   19    2   914.239102 0.006889
 0  2 2 0 f  33   915.283709959 6.854e-04   13    3   915.290511 0.006801
 0  2 0 0 e  32   917.480390174 5.078e-04   13    4   917.474289 0.006101
 0  2 2 0 e  34   922.731112233 6.832e-04   11    3   922.737967 0.006855
 0  1 1 0 e  69   923.631589211 8.788e-04   30    1   923.633766 0.002177
 0  2 2 0 f  35   930.398173313 6.988e-04   16    3   930.404343 0.006170
 0  2 0 0 e  34   932.149513898 5.195e-04   17    4   932.143174 0.006340
 0  0 0 0 e  92   932.820565846 1.252e-03   26    1   932.820331 0.000235
 1  0 0 0 e  50   935.796833086 5.879e-04   21    2   935.803646 0.006813
 0  2 2 0 e  36   938.283422745 7.395e-04   11    3   938.289628 0.006205
 0  1 1 0 f  70   939.300027238 8.985e-04   24    1   939.302294 0.002267
 0  2 2 0 f  37   946.387820060 1.087e-03    9    3   946.393810 0.005990
 0  2 0 0 e  36   947.693658052 5.325e-04   18    4   947.687369 0.006289
 0  1 1 0 e  71   954.420851409 9.165e-04   24    1   954.422920 0.002069
 0  2 2 0 e  38   954.710757299 7.176e-04   14    3   954.716879 0.006122
 1  0 0 0 e  52   958.231726104 6.273e-04   24    2   958.238482 0.006756
 0  2 2 0 f  39   963.254035479 1.276e-03   10    3   963.258822 0.004787
 0  2 0 0 e  38   964.113066904 5.470e-04   14    4   964.106798 0.006269
 0  1 1 0 f  72   970.546934836 9.255e-04   19    1   970.549176 0.002241
 0  2 2 0 e  40   972.013413552 7.332e-04   12    3   972.019627 0.006213
 0  0 0 0 e  94   973.556406566 1.295e-03   21    1   973.556457 0.000050
 0  2 2 0 f  41   980.996331897 8.735e-04   13    3   980.999283 0.002951
 0  2 0 0 e  40   981.407372220 5.973e-04   12    4   981.401380 0.005992
 1  0 0 0 e  54   981.536535492 6.612e-04   23    2   981.543491 0.006956
 0  1 1 0 e  73   986.081557861 9.497e-04   25    1   986.083542 0.001984
 0  2 2 0 e  42   990.191660693 7.342e-04   14    3   990.197777 0.006116
 0  2 0 0 e  42   999.576874500 5.968e-04   15    4   999.571027 0.005848
 0  2 2 0 f  43   999.612478783 8.744e-04   14    3   999.615096 0.002617
 0  1 1 0 f  74  1002.665923341 9.545e-04   23    1  1002.668050 0.002127
 1  0 0 0 e  56  1005.711948475 6.902e-04   24    2  1005.718550 0.006602
 0  2 2 0 e  44  1009.245354558 7.559e-04   13    3  1009.251226 0.005871
 0  0 0 0 e  96  1015.160516447 1.338e-03   23    1  1015.160543 0.000027
 0  1 1 0 e  75  1018.613556627 9.735e-04   23    1  1018.615465 0.001908
 0  2 0 0 e  44  1018.621107718 6.168e-04   15    4  1018.615651 0.005457
 0  2 2 0 f  45  1019.104214781 8.008e-04   14    3  1019.106154 0.001939
 0  2 2 0 e  46  1029.173504766 7.700e-04   13    3  1029.179866 0.006361
 1  0 0 0 e  58  1030.757018503 7.129e-04   23    2  1030.763530 0.006511
 0  1 1 0 f  76  1035.656601120 9.913e-04   20    1  1035.658749 0.002148
 0  2 0 0 e  46  1038.540842727 6.413e-04   15    4  1038.535158 0.005685
 0  2 2 0 f  47  1039.470843483 8.028e-04   14    3  1039.472349 0.001506
 1  1 1 0 e   1  1046.672899902 7.000e-05    2    2  1046.671511 0.001389
 1  1 1 0 f   2  1047.110418398 1.061e-03    2    2  1047.108563 0.001855
 1  1 1 0 e   3  1047.764657504 7.380e-05    6    2  1047.764140 0.000518
 1  1 1 0 f   4  1048.639640356 8.933e-05    5    2  1048.638242 0.001398
 1  1 1 0 e   5  1049.729761264 8.050e-05    4    2  1049.730867 0.001106
 0  2 2 0 e  48  1049.977438940 8.000e-04   13    3  1049.983588 0.006149
 1  1 1 0 f   6  1051.043513795 9.818e-05    4    2  1051.042013 0.001501
 0  1 1 0 e  77  1052.016447885 1.000e-03   25    1  1052.018518 0.002070
 1  1 1 0 e   7  1052.568281697 9.021e-05    5    2  1052.566824 0.001458
 1  1 1 0 f   8  1054.321278805 1.093e-04    4    2  1054.319864 0.001415
 1  1 1 0 e   9  1056.280218702 1.022e-04    6    2  1056.278760 0.001459
 1  0 0 0 e  60  1056.671785387 7.417e-04   23    2  1056.678299 0.006514
 0  0 0 0 e  98  1057.632333002 1.376e-03   23    1  1057.632375 0.000042
 1  1 1 0 f  10  1058.473218484 1.246e-04    5    2  1058.471775 0.001443
 0  2 0 0 e  48  1059.334919511 6.770e-04   13    4  1059.329447 0.005473
 0  2 2 0 f  49  1060.712370235 8.330e-04   11    3  1060.713567 0.001197
 1  1 1 0 e  11  1060.865515355 1.184e-04    7    2  1060.864053 0.001462
 1  1 1 0 f  12  1063.499332984 1.970e-04    9    2  1063.497726 0.001607
 1  1 1 0 e  13  1066.324193863 1.486e-04   13    2  1066.322679 0.001515
 1  1 1 0 f  14  1069.398985308 2.127e-04    6    2  1069.397688 0.001297
 0  1 1 0 f  78  1069.518924087 1.026e-03   18    1  1069.521097 0.002173
 0  2 2 0 e  50  1071.655269640 8.304e-04   12    3  1071.662272 0.007002
 1  1 1 0 e  15  1072.655923197 1.704e-04    7    2  1072.654608 0.001315
 1  1 1 0 f  16  1076.172925592 2.062e-04    9    2  1076.171628 0.001298
 1  1 1 0 e  17  1079.862651599 2.761e-04   10    2  1079.859806 0.002846
 0  2 0 0 e  50  1081.004247397 7.130e-04   15    4  1080.998416 0.005831
 0  2 2 0 f  51  1082.828542849 8.590e-04   11    3  1082.829688 0.001145
 1  0 0 0 e  62  1083.456356748 7.680e-04   22    2  1083.462719 0.006362
 1  1 1 0 f  18  1083.821022270 2.211e-04    8    2  1083.819511 0.001511
 0  1 1 0 e  79  1086.290236260 1.021e-03   23    1  1086.292527 0.002291
 1  1 1 0 e  19  1087.940928858 2.393e-04    8    2  1087.938233 0.002696
 1  1 1 0 f  20  1092.342536334 2.497e-04    8    2  1092.341294 0.001242
 0  2 2 0 e  52  1094.208470563 8.889e-04   11    3  1094.215799 0.007328
 1  1 1 0 e  21  1096.891065639 2.243e-04   10    2  1096.889846 0.001220
 0  0 0 0 e 100  1100.971904220 1.415e-03   21  NaN          NaN 0.000174
 1  1 1 0 f  22  1101.738092873 2.693e-04    9    2  1101.736930 0.001163
 0  2 0 0 e  52  1103.547622019 7.472e-04   18    4  1103.541959 0.005663
 0  1 1 0 f  80  1104.252873844 1.061e-03   17    1  1104.254917 0.002043
 0  2 2 0 f  53  1105.820116667 8.856e-04   14    3  1105.820589 0.000472
 1  1 1 0 e  23  1106.715943492 2.399e-04    9    2  1106.714597 0.001346
 1  0 0 0 e  64  1111.110261563 7.932e-04   19    2  1111.116649 0.006387
 1  1 1 0 f  24  1112.007944046 2.881e-04   10    2  1112.006369 0.001575
 1  1 1 0 e  25  1117.414025685 2.622e-04    8    2  1117.412432 0.001594
 0  2 2 0 e  54  1117.636508111 8.873e-04   12    3  1117.644041 0.007533
 0  1 1 0 e  81  1121.434980286 1.051e-03   19    1  1121.437310 0.002330
 1  1 1 0 f  26  1123.150352175 4.270e-04    6    2  1123.149554 0.000798
 0  2 0 0 e  54  1126.965163142 7.802e-04   13    4  1126.959962 0.005201
 1  1 1 0 e  27  1128.984776900 2.863e-04   11    2  1128.983293 0.001484
 0  2 2 0 f  55  1129.686183313 9.472e-04   13    3  1129.686139 0.000044
 1  1 1 0 f  28  1135.167417287 3.445e-04    7    2  1135.166424 0.000993
 1  0 0 0 e  66  1139.633649339 8.161e-04   16    2  1139.639941 0.006292
 0  1 1 0 f  82  1139.858073975 1.090e-03   19    1  1139.860025 0.001951
 1  1 1 0 e  29  1141.428120294 3.147e-04   12    2  1141.427118 0.001002
 0  2 2 0 e  56  1141.938130506 9.365e-04    8    3  1141.946867 0.008736
 0  0 0 0 e 102  1145.178652216 1.451e-03   18  NaN          NaN 2.797719
 1  1 1 0 f  30  1148.057975189 3.554e-04    9    2  1148.056914 0.001061
 0  2 0 0 e  56  1151.257825242 8.026e-04   12    4  1151.252311 0.005514
 0  2 2 0 f  57  1154.426637656 1.292e-03   14    3  1154.426206 0.000432
 1  1 1 0 e  31  1154.744931921 3.469e-04   12    2  1154.743839 0.001093
 0  1 1 0 e  83  1157.450329642 1.082e-03   18    1  1157.452683 0.002353
 1  1 1 0 f  32  1161.822233726 3.730e-04   10    2  1161.820953 0.001281
 0  2 2 0 e  58  1167.114789721 9.455e-04   12    3  1167.124140 0.009350
 1  1 1 0 e  33  1168.935246485 4.241e-04   11    2  1168.933384 0.001862
 1  0 0 0 e  68  1169.026011931 8.455e-04   21    2  1169.032444 0.006432
 0  1 1 0 f  84  1176.334385514 1.121e-03   20    1  1176.336234 0.001848
 0  2 0 0 e  58  1176.424514243 8.239e-04   15    4  1176.418884 0.005630
 1  1 1 0 f  34  1176.460590365 4.111e-04    7    2  1176.458466 0.002124
 0  2 2 0 f  59  1180.041817266 9.916e-04    9    3  1180.040650 0.001167
 1  1 1 0 e  35  1183.997273936 4.071e-04   12    2  1183.995676 0.001598
 0  0 0 0 e 104  1190.252419024 1.489e-03   19  NaN          NaN 0.091132
 1  1 1 0 f  36  1191.971402657 4.428e-04   11    2  1191.969373 0.002030
 0  2 2 0 e  60  1193.164944236 9.645e-04    9    3  1193.175718 0.010774
 0  1 1 0 e  85  1194.336538861 1.112e-03   19    1  1194.338457 0.001918
 0  3 3 0 f   8  1197.089409123 1.049e-03    1    3  1197.079673 0.009736
 0  3 3 0 e   9  1199.065883238 1.515e-03    3    3  1199.055354 0.010529
 1  0 0 0 e  70  1199.287609045 8.780e-04   19    2  1199.294002 0.006393
 1  1 1 0 e  37  1199.931487787 4.154e-04   12    2  1199.930634 0.000854
 0  3 3 0 f  10  1201.261830849 1.354e-03    2    3  1201.250545 0.011286
 0  2 0 0 e  60  1202.464811773 8.442e-04   14    4  1202.459558 0.005254
 0  3 3 0 f  12  1206.309602884 1.052e-03    3    3  1206.299447 0.010156
 0  2 2 0 f  61  1206.531317266 1.411e-03    7    3  1206.529327 0.001990
 0  3 1 0 e   1  1207.095679312 1.200e-04    3    3  1207.065618 0.030061
 0  3 1 0 f   2  1207.536096880 6.648e-04    3    3  1207.504574 0.031523
 0  3 1 0 e   3  1208.191444318 6.066e-04    4    4  1208.163008 0.028436
 1  1 1 0 f  38  1208.355250130 4.596e-04    8    2  1208.353590 0.001660
 0  3 1 0 f   4  1209.073340926 4.897e-04    3    4  1209.040919 0.032422
 0  3 3 0 e  13  1209.164473220 1.140e-03    3    3  1209.153150 0.011323
 0  3 1 0 e   5  1210.162710481 5.170e-04    3    4  1210.138305 0.024405
 0  3 1 0 f   6  1211.486392085 3.842e-04    3    4  1211.455165 0.031227
 0  3 1 0 e   7  1213.014523556 6.903e-04    8    4  1212.991498 0.023026
 0  1 1 0 f  86  1213.680441664 1.151e-03   12    1  1213.683352 0.002910
 0  3 1 0 f   8  1214.779428227 1.846e-03    4    4  1214.747301 0.032127
 0  3 3 0 e  15  1215.528573220 1.140e-03    2    3  1215.519043 0.009530
 1  1 1 0 e  39  1216.739287984 4.152e-04   12    2  1216.738172 0.001116
 0  3 1 0 e   9  1216.740092141 1.412e-04    5    4  1216.722572 0.017520
 0  3 1 0 f  10  1218.948445436 7.020e-04    4    4  1218.917309 0.031136
 0  3 3 0 f  16  1219.041543767 1.339e-03    1    3  1219.031223 0.010321
 0  2 2 0 e  62  1220.089996409 1.291e-03    7    3  1220.101456 0.011460
 0  3 1 0 e  11  1221.342458647 2.812e-04    7    4  1221.331509 0.010950
 0  3 1 0 f  12  1223.996144893 1.066e-03    5    4  1223.965169 0.030976
 1  1 1 0 f  40  1225.613312803 4.751e-04    7    2  1225.611027 0.002286
 0  3 3 0 f  18  1226.723417242 1.131e-03    4    3  1226.714027 0.009390
 0  3 1 0 e  13  1226.822242033 1.897e-04    7    4  1226.818284 0.003958
 0  2 0 0 e  62  1229.380075799 8.788e-04   12    4  1229.374202 0.005874
 0  3 1 0 f  14  1229.922313418 4.404e-04    5    4  1229.890853 0.031460
 1  0 0 0 e  72  1230.418076924 9.090e-04   17    2  1230.424456 0.006379
 0  1 1 0 e  87  1232.092791707 1.169e-03   14    1  1232.094437 0.001645
 0  3 1 0 e  15  1233.178226449 1.810e-04    6    4  1233.182870 0.004644
 0  2 2 0 f  63  1233.894693497 1.003e-03   11    3  1233.892088 0.002605
 1  1 1 0 e  41  1234.419581078 4.356e-04   10    2  1234.418198 0.001383
 0  3 3 0 f  20  1235.283775664 1.101e-03    3    3  1235.274721 0.009055
 0  0 0 0 e 106  1236.192553845 1.525e-03   14  NaN          NaN 0.461925
 0  3 1 0 f  16  1236.725753681 8.383e-04    5    4  1236.694332 0.031422
 0  3 3 0 e  21  1239.895751185 1.083e-03    4    3  1239.884261 0.011490
 0  3 1 0 e  17  1240.411098092 3.302e-04    8    4  1240.425233 0.014135
 1  1 1 0 f  42  1243.742842319 4.517e-04    8    2  1243.741590 0.001252
 0  3 1 0 f  18  1244.406424841 4.072e-04    4    4  1244.375570 0.030855
 0  3 3 0 f  22  1244.721058191 1.074e-03    4    3  1244.713256 0.007802
 0  2 2 0 e  64  1247.888371858 1.549e-03   10    3  1247.901203 0.012831
