0 2 2 0 e 78 	1466.951077318	1.190e-03	7
0 3 3 0 f 50 	1468.993642849	1.211e-03	3
1 2 0 0 e 14 	1470.044840433	4.210e-04	4
1 0 0 0 e 86 	1472.645758379	1.136e-03	13
1 1 1 0 f 62 	1473.045671903	7.746e-04	4
2 0 0 0 e 38 	1474.946712480	4.807e-04	4
0 3 1 0 e 49 	1475.306611730	5.714e-04	6
0 2 0 0 e 78 	1476.141548269	1.122e-03	7
1 2 0 0 e 16 	1476.825865514	4.291e-04	3
0 1 1 0 e 99 	1476.891630121	1.396e-03	13
0 0 0 0 e 116 	1478.889351668	1.687e-03	8
0 3 3 0 e 51 	1480.181254267	1.932e-03	5
0 2 2 0 f 79 	1484.259976627	1.265e-03	6
1 2 0 0 e 18 	1484.481726418	6.469e-04	4
1 1 1 0 e 63 	1486.452626864	7.768e-04	6
0 3 1 0 f 50 	1486.633411050	8.508e-04	6
0 3 3 0 f 52 	1491.594116667	1.230e-03	2
2 0 0 0 e 40 	1492.135291594	5.909e-04	1
1 2 0 0 e 20 	1493.012895895	4.450e-04	3
0 3 1 0 e 51 	1497.432138557	6.194e-04	6
0 1 1 0 f 100 	1499.480083196	1.441e-03	9
1 1 1 0 f 64 	1500.773020250	8.110e-04	5
0 2 2 0 e 80 	1501.736549470	1.197e-03	9
1 2 0 0 e 22 	1502.418593190	5.322e-04	5
0 3 3 0 e 53 	1503.222732546	2.720e-03	4
0 3 1 0 f 52 	1509.225959924	9.740e-04	4
2 0 0 0 e 42 	1510.192925019	5.909e-04	2
1 0 0 0 e 88 	1510.720808082	1.167e-03	10
0 2 0 0 e 80 	1510.915435647	1.246e-03	9
1 2 0 0 e 24 	1512.698605987	8.886e-04	4
1 1 1 0 e 65 	1514.593694617	8.067e-04	5
0 3 3 0 f 54 	1515.065983313	1.275e-03	2
0 2 2 0 f 81 	1519.485143331	1.377e-03	7
0 3 1 0 e 53 	1520.432832889	6.508e-04	6
0 1 1 0 e 101 	1520.733365248	1.439e-03	9
1 2 0 0 e 26 	1523.853619513	4.735e-04	2
0 3 3 0 e 55 	1527.134732546	4.542e-03	3
2 0 0 0 e 44 	1529.120027742	1.992e-03	4
1 1 1 0 f 66 	1529.371970798	8.444e-04	4
0 0 0 0 e 118 	1530.025612394	1.759e-03	5
0 3 1 0 f 54 	1532.695168677	1.432e-03	6
0 0 0 1 e 1 	1535.573052067	1.773e-04	8
1 2 0 0 e 28 	1535.883366225	4.837e-04	4
0 0 0 1 e 3 	1536.657590048	1.637e-03	4
0 2 2 0 e 82 	1537.395736251	1.241e-03	5
0 0 0 1 e 5 	1538.608467488	5.737e-04	7
0 3 3 0 f 56 	1539.416610484	1.275e-03	5
0 0 0 1 e 7 	1541.427222885	6.340e-04	8
1 1 1 0 e 67 	1543.605612266	8.479e-04	7
0 1 1 0 f 102 	1543.787947524	1.476e-03	8
0 3 1 0 e 55 	1544.308720157	6.980e-04	7
0 0 0 1 e 9 	1545.113351371	4.396e-04	8
0 2 0 0 e 82 	1546.561977190	1.351e-03	11
1 2 0 0 e 30 	1548.787307782	5.058e-04	2
2 0 0 0 e 46 	1548.917815884	1.129e-03	1
1 0 0 0 e 90 	1549.663432929	1.208e-03	10
0 0 0 1 e 11 	1549.667070908	6.656e-04	8
0 3 3 0 e 57 	1551.917089721	1.273e-03	2
0 0 0 1 e 13 	1555.087090686	4.240e-04	10
0 2 2 0 f 83 	1555.581978158	1.648e-03	3
0 3 1 0 f 56 	1557.040904692	1.370e-03	6
1 1 1 0 f 68 	1558.842442064	8.679e-04	6
0 0 0 1 e 15 	1561.375116303	8.632e-04	8
1 2 0 0 e 32 	1562.565625327	1.292e-03	4
0 3 3 0 f 58 	1564.645237656	1.548e-03	3
0 1 1 0 e 103 	1565.443675657	1.472e-03	8
1 2 2 0 e 34 	1566.437374534	1.505e-03	1
0 0 0 1 e 17 	1568.529160885	4.171e-04	8
0 3 1 0 e 57 	1569.059543836	7.141e-04	6
2 0 0 0 e 48 	1569.583019184	6.040e-04	4
1 1 1 0 e 69 	1573.488341545	8.665e-04	7
0 2 2 0 e 84 	1573.924829642	1.241e-03	5
0 0 0 1 e 19 	1576.551309643	5.600e-04	8
1 2 0 0 e 34 	1577.219875884	6.708e-04	4
0 3 3 0 e 59 	1577.580944236	1.288e-03	3
0 0 0 0 e 120 	1582.031012394	2.108e-03	3
0 3 1 0 f 58 	1582.263484673	1.321e-03	5
0 2 0 0 e 84 	1583.080424779	1.758e-03	6
0 0 0 1 e 21 	1585.440370872	3.080e-04	6
0 1 1 0 f 104 	1588.963162264	1.516e-03	7
1 1 1 0 f 70 	1589.184249772	9.001e-04	4
1 0 0 0 e 92 	1589.473652077	1.254e-03	7
0 3 3 0 f 60 	1590.748517266	1.308e-03	3
2 0 0 0 e 50 	1591.119722978	1.150e-03	3
0 2 2 0 f 85 	1591.551615859	1.316e-03	3
1 2 0 0 e 36 	1592.746705430	2.099e-03	4
0 3 1 0 e 59 	1594.685263549	7.554e-04	5
0 0 0 1 e 23 	1595.197896523	9.735e-04	8
1 2 2 0 e 38 	1598.391122745	1.535e-03	1
0 3 3 0 e 61 	1604.118544236	1.288e-03	1
1 1 1 0 e 71 	1604.241547386	9.024e-04	6
0 0 0 1 e 25 	1605.819969306	8.846e-04	9
0 3 1 0 f 60 	1608.361799500	9.500e-04	4
1 2 0 0 e 38 	1609.147608165	2.282e-03	3
0 1 1 0 e 105 	1611.023933403	1.557e-03	5
0 2 2 0 e 86 	1611.330038861	1.267e-03	5
2 0 0 0 e 52 	1613.523695410	1.173e-03	2
1 2 2 0 e 40 	1615.677735425	1.605e-03	1
0 0 0 1 e 27 	1617.309409513	2.244e-03	4
0 3 3 0 f 62 	1617.720917266	1.702e-03	1
1 1 1 0 f 72 	1620.397169352	9.341e-04	5
0 2 0 0 e 86 	1620.471081277	1.380e-03	4
0 3 1 0 e 61 	1621.185764305	7.557e-04	5
1 2 0 0 e 40 	1626.423769845	1.920e-03	3
0 0 0 1 e 29 	1629.666791733	4.515e-04	7
1 0 0 0 e 94 	1630.149690619	1.309e-03	7
0 2 2 0 f 87 	1630.391441664	1.303e-03	2
0 3 3 0 e 63 	1631.532371858	1.769e-03	2
1 2 2 0 e 42 	1633.841137122	1.532e-03	1
0 0 0 0 e 122 	1634.897112394	2.978e-03	1
0 1 1 0 f 106 	1635.007219811	1.552e-03	4
0 3 1 0 f 62 	1635.336580797	8.895e-04	3
1 1 1 0 e 73 	1635.865169626	9.333e-04	6
2 0 0 0 e 54 	1636.798234254	1.615e-03	3
0 0 0 1 e 31 	1642.889966562	8.547e-04	7
1 2 0 0 e 42 	1644.574566788	7.333e-04	4
0 3 1 0 e 63 	1648.560874777	7.750e-04	5
0 2 2 0 e 88 	1649.605091707	1.318e-03	4
1 1 1 0 f 74 	1652.480984044	9.571e-04	4
1 2 2 0 e 44 	1652.877260693	1.533e-03	1
0 0 0 1 e 33 	1656.981821913	1.166e-03	7
0 1 1 0 e 107 	1657.468076650	1.543e-03	3
0 2 0 0 e 88 	1658.732424834	1.547e-03	5
0 3 3 0 e 65 	1659.822471858	1.769e-03	2
2 0 0 0 e 56 	1660.939779500	1.207e-03	2
0 3 1 0 f 64 	1663.186170726	1.251e-03	2
1 2 0 0 e 44 	1663.599743645	1.343e-03	2
1 1 1 0 e 75 	1668.358946781	9.611e-04	7
0 2 2 0 f 89 	1669.106014819	1.711e-03	5
1 0 0 0 e 96 	1671.692296831	1.361e-03	7
0 0 0 1 e 35 	1671.938317286	6.800e-04	7
1 2 2 0 e 46 	1672.788162966	1.551e-03	2
0 3 3 0 f 66 	1674.301422181	1.346e-03	1
0 3 1 0 e 65 	1676.810414104	8.108e-04	5
0 1 1 0 f 108 	1681.920539215	1.577e-03	5
1 2 0 0 e 46 	1683.492617502	1.183e-03	1
1 1 1 0 f 76 	1685.435610004	9.928e-04	3
2 0 0 0 e 58 	1685.950326841	1.222e-03	2
0 0 0 1 e 37 	1687.762566906	6.739e-04	8
0 0 0 0 e 124 	1688.627012394	2.978e-03	2
0 2 2 0 e 90 	1688.750493562	1.350e-03	3
0 3 3 0 e 67 	1688.991973657	2.252e-03	2
0 3 1 0 f 66 	1691.910434789	1.265e-03	3
1 2 2 0 e 48 	1693.573587774	1.551e-03	2
2 1 1 0 e 1 	1694.789540781	5.061e-04	1
2 1 1 0 e 3 	1695.880440781	5.061e-04	1
2 1 1 0 f 4 	1696.754947707	5.201e-04	2
2 1 1 0 e 5 	1697.842140604	5.060e-04	1
0 2 0 0 e 90 	1697.867981867	1.289e-03	6
2 1 1 0 f 6 	1699.156070872	5.199e-04	2
2 1 1 0 e 7 	1700.677652103	5.073e-04	2
1 1 1 0 e 77 	1701.722720913	9.917e-04	6
2 1 1 0 f 8 	1702.429752705	5.209e-04	1
0 3 3 0 f 68 	1703.907744318	1.362e-03	1
1 2 0 0 e 48 	1704.268515884	6.592e-04	2
2 1 1 0 e 9 	1704.387140142	5.094e-04	2
0 0 0 1 e 39 	1704.451537879	1.614e-03	6
0 1 1 0 e 109 	1704.782289769	1.593e-03	3
0 3 1 0 e 67 	1705.934229690	8.490e-04	6
2 1 1 0 f 10 	1706.579035349	5.223e-04	2
0 2 2 0 f 91 	1708.691948523	1.358e-03	1
2 1 1 0 e 11 	1708.967141813	5.120e-04	1
2 1 1 0 f 12 	1711.601401274	5.253e-04	2
2 0 0 0 e 60 	1711.829614170	1.237e-03	1
1 0 0 0 e 98 	1714.102074876	1.442e-03	7
2 1 1 0 e 13 	1714.420842601	5.159e-04	2
2 1 1 0 f 14 	1717.494243661	6.819e-04	2
1 1 1 0 f 78 	1719.260831106	1.020e-03	4
2 1 1 0 e 15 	1720.744885257	5.216e-04	2
0 3 1 0 f 68 	1721.510859687	1.218e-03	3
0 0 0 1 e 41 	1722.006853879	2.176e-03	6
2 1 1 0 f 16 	1724.262139715	5.350e-04	2
1 2 0 0 e 50 	1725.913886502	1.374e-03	3
2 1 1 0 e 17 	1727.943521354	5.276e-04	1
0 2 2 0 e 92 	1728.766469543	1.416e-03	2
0 1 1 0 f 110 	1729.701861046	1.611e-03	2
2 1 1 0 f 18 	1731.902606343	5.407e-04	1
0 3 3 0 f 70 	1734.389616597	1.382e-03	2
0 3 1 0 e 69 	1735.932344497	8.679e-04	6
1 1 1 0 e 79 	1735.956365638	1.027e-03	6
2 1 1 0 e 19 	1736.013624745	5.339e-04	1
1 2 2 0 e 52 	1737.765882824	1.613e-03	2
0 2 0 0 e 92 	1737.871614536	1.614e-03	2
2 0 0 0 e 62 	1738.571317516	1.317e-03	1
2 1 1 0 f 20 	1740.415834747	5.536e-04	1
0 0 0 1 e 43 	1740.432245180	9.472e-04	8
2 1 1 0 e 21 	1744.955748724	5.414e-04	2
1 2 0 0 e 52 	1748.434386707	7.325e-04	4
0 2 2 0 f 93 	1749.148405141	2.353e-03	3
2 1 1 0 f 22 	1749.803912711	5.534e-04	2
0 3 1 0 f 70 	1751.986157676	1.490e-03	4
0 1 1 0 e 111 	1752.963672548	1.666e-03	3
1 1 1 0 f 80 	1753.956436300	1.061e-03	3
2 1 1 0 e 23 	1754.770299117	5.496e-04	2
1 0 0 0 e 100 	1757.378289128	1.767e-03	6
0 0 0 1 e 45 	1759.720958217	8.926e-04	9
2 1 1 0 f 24 	1760.063428789	1.133e-03	2
1 2 2 0 e 54 	1761.173789337	1.613e-03	2
2 1 1 0 e 25 	1765.455989968	5.570e-04	1
2 0 0 0 e 64 	1766.195721913	2.158e-03	3
0 3 1 0 e 71 	1766.804362591	9.120e-04	7
0 2 2 0 e 94 	1769.653203145	1.957e-03	3
1 1 1 0 e 81 	1771.059696300	1.061e-03	4
2 1 1 0 f 26 	1771.194693363	5.757e-04	1
1 2 0 0 e 54 	1771.826241281	1.259e-03	2
2 1 1 0 e 27 	1777.015842063	5.653e-04	2
0 1 1 0 f 112 	1778.350642650	1.642e-03	3
0 2 0 0 e 94 	1778.750520203	1.468e-03	2
0 0 0 1 e 47 	1779.875670453	6.600e-04	8
2 1 1 0 f 28 	1783.202069128	5.849e-04	1
0 3 1 0 f 72 	1783.338485615	1.359e-03	2
1 2 2 0 e 56 	1785.455895851	1.613e-03	1
2 1 1 0 e 29 	1789.446864106	5.737e-04	2
1 1 1 0 f 82 	1789.522305821	1.095e-03	3
0 2 2 0 f 95 	1790.477042979	1.468e-03	4
2 0 0 0 e 66 	1794.679133697	1.288e-03	1
2 1 1 0 f 30 	1796.079357198	5.849e-04	2
1 2 0 0 e 56 	1796.092796333	1.275e-03	3
0 3 1 0 e 73 	1798.550362715	9.312e-04	4
0 0 0 1 e 49 	1800.897620836	9.464e-04	7
1 0 0 0 e 102 	1801.519993069	1.551e-03	5
0 1 1 0 e 113 	1802.012282635	1.671e-03	5
2 1 1 0 e 31 	1802.748236392	5.921e-04	1
1 1 1 0 e 83 	1807.032570132	1.097e-03	6
2 1 1 0 f 32 	1809.830645536	5.947e-04	2
0 2 2 0 e 96 	1811.414274493	1.468e-03	5
0 3 3 0 e 75 	1814.412244617	1.468e-03	1
0 3 1 0 f 74 	1815.564344617	1.468e-03	2
2 1 1 0 e 33 	1816.923536392	5.921e-04	1
0 2 0 0 e 96 	1820.498306391	1.992e-03	1
1 2 0 0 e 58 	1821.233120808	1.627e-03	3
0 0 0 1 e 51 	1822.785628014	7.488e-04	8
2 0 0 0 e 68 	1824.031465467	1.309e-03	2
2 1 1 0 f 34 	1824.452945803	6.242e-04	1
1 1 1 0 f 84 	1825.958314203	1.118e-03	5
0 3 1 0 e 75 	1831.169924587	9.637e-04	4
2 1 1 0 e 35 	1831.969786548	6.028e-04	1
0 2 2 0 f 97 	1832.674707751	1.526e-03	1
1 2 2 0 e 60 	1836.637989721	1.646e-03	1
2 1 1 0 f 36 	1839.950279365	6.243e-04	1
1 1 1 0 e 85 	1843.874742483	1.116e-03	4
0 0 0 1 e 53 	1845.538619396	9.381e-04	6
1 0 0 0 e 104 	1846.526772018	1.492e-03	3
1 2 0 0 e 60 	1847.243983833	8.334e-04	3
1 3 1 0 f 2 	1847.382476452	2.876e-03	1
2 1 1 0 e 37 	1847.890084563	6.148e-04	1
0 3 1 0 f 76 	1848.665065407	1.501e-03	3
1 3 1 0 e 5 	1850.011827101	5.270e-03	1
0 1 1 0 e 115 	1851.927051668	1.806e-03	3
1 3 1 0 e 7 	1852.857527101	4.186e-03	2
0 2 2 0 e 98 	1854.045830121	1.524e-03	2
2 0 0 0 e 70 	1854.252570499	1.325e-03	3
1 3 1 0 f 8 	1854.612757584	2.876e-03	1
2 1 1 0 f 38 	1856.317970041	6.433e-04	2
1 3 1 0 e 9 	1856.579427101	2.875e-03	2
1 3 1 0 f 10 	1858.784396372	2.877e-03	1
1 3 1 0 e 11 	1861.177718903	2.876e-03	1
0 2 0 0 e 98 	1863.117308884	1.992e-03	2
1 1 1 0 f 86 	1863.264080741	1.145e-03	5
1 3 1 0 f 12 	1863.829396372	2.877e-03	1
0 3 1 0 e 77 	1864.662942018	9.927e-04	4
2 1 1 0 e 39 	1864.678337501	6.287e-04	2
0 0 0 1 e 55 	1869.156721672	1.555e-03	6
1 3 1 0 e 15 	1873.000671545	2.876e-03	1
2 1 1 0 f 40 	1873.560771204	6.493e-04	2
1 2 0 0 e 62 	1874.130538621	2.381e-03	3
0 2 2 0 f 99 	1875.746583196	1.566e-03	2
1 3 1 0 f 16 	1876.549053653	2.879e-03	1
1 3 1 0 e 17 	1880.226735255	2.878e-03	1
1 1 1 0 e 87 	1881.585957900	1.155e-03	6
2 1 1 0 e 41 	1882.340106513	6.456e-04	2
0 3 3 0 e 79 	1882.373363394	1.710e-03	2
0 3 1 0 f 78 	1882.640744277	1.529e-03	2
1 3 1 0 f 18 	1884.222149664	2.881e-03	1
2 0 0 0 e 72 	1885.339913477	1.348e-03	2
1 2 2 0 e 64 	1891.311118204	4.610e-03	1
2 1 1 0 f 42 	1891.673028780	6.647e-04	1
1 0 0 0 e 106 	1892.400954058	1.745e-03	3
1 3 1 0 f 20 	1892.774653815	2.881e-03	2
0 0 0 1 e 57 	1893.640508738	2.035e-03	7
1 3 1 0 e 21 	1897.304863244	2.880e-03	1
0 2 2 0 e 100 	1897.543697684	1.737e-03	3
0 3 1 0 e 79 	1899.029297570	1.026e-03	3
2 1 1 0 e 43 	1900.871443763	6.631e-04	1
1 1 1 0 f 88 	1901.439576762	1.183e-03	2
1 2 0 0 e 64 	1901.885357391	2.946e-03	2
1 3 1 0 f 22 	1902.206558941	2.883e-03	1
0 1 1 0 e 117 	1902.711351668	1.806e-03	2
0 2 0 0 e 100 	1906.606831811	2.082e-03	2
1 3 1 0 e 23 	1907.156892266	2.883e-03	2
2 1 1 0 f 44 	1910.658222699	7.109e-04	1
1 3 1 0 f 24 	1912.510758941	2.883e-03	1
2 0 0 0 e 74 	1917.295316627	1.371e-03	2
0 3 1 0 f 80 	1917.489768855	1.471e-03	2
0 3 3 0 e 81 	1917.661842861	1.471e-03	2
1 3 1 0 e 25 	1917.883948920	2.883e-03	2
0 0 0 1 e 59 	1918.992103906	8.792e-04	5
0 2 2 0 f 101 	1919.687265360	1.566e-03	3
1 2 2 0 e 66 	1919.960118204	3.818e-03	2
1 1 1 0 e 89 	1920.166143103	1.187e-03	3
2 1 1 0 e 45 	1920.276927693	6.838e-04	2
1 3 1 0 f 26 	1923.688834893	2.886e-03	2
0 1 1 1 f 1 	1925.100618398	1.781e-03	1
0 1 1 1 e 2 	1925.535919470	3.791e-04	2
0 1 1 1 f 3 	1926.188818398	2.830e-04	4
0 1 1 1 e 4 	1927.057048827	7.938e-04	4
0 1 1 1 f 5 	1928.144666506	6.728e-04	2
0 1 1 1 e 6 	1929.444186541	4.853e-04	4
1 3 1 0 e 27 	1929.488324001	2.884e-03	1
2 1 1 0 f 46 	1930.515745914	7.109e-04	2
1 2 0 0 e 66 	1930.519233701	9.161e-04	3
0 1 1 1 f 7 	1930.968531239	2.508e-04	2
0 1 1 1 e 8 	1932.701823527	3.780e-04	2
0 3 1 0 e 81 	1934.268877506	1.059e-03	5
0 1 1 1 f 9 	1934.664132078	6.839e-04	3
1 3 1 0 f 28 	1935.748134893	4.194e-03	1
0 1 1 1 e 10 	1936.829280421	4.544e-04	5
0 1 1 1 f 11 	1939.227679201	1.217e-03	4
1 1 1 0 f 90 	1940.484554859	1.232e-03	4
2 1 1 0 e 47 	1940.551237650	7.129e-04	1
0 1 1 1 e 12 	1941.823841665	5.703e-04	6
0 2 2 0 e 102 	1941.916675657	1.595e-03	2
1 3 1 0 e 29 	1941.967285086	2.888e-03	2
0 1 1 1 f 13 	1944.661469543	8.537e-04	5
0 0 0 1 e 61 	1945.207410742	1.082e-03	9
0 1 1 1 e 14 	1947.686818723	4.760e-04	6
1 3 1 0 f 30 	1948.682525318	2.888e-03	2
1 2 2 0 e 68 	1949.480818204	3.818e-03	1
2 0 0 0 e 76 	1950.117282365	1.414e-03	1
0 1 1 1 f 15 	1950.963664358	3.570e-04	6
0 2 0 0 e 102 	1950.969480813	2.519e-03	2
2 1 1 0 f 48 	1951.244369130	7.719e-04	1
0 3 1 0 f 82 	1953.212314203	1.854e-03	1
0 3 3 0 e 83 	1953.828529642	1.507e-03	1
0 1 1 0 e 119 	1954.361512394	1.895e-03	4
0 1 1 1 e 16 	1954.419799844	2.552e-04	4
0 1 1 1 f 17 	1958.135157306	5.347e-04	6
1 1 1 0 e 91 	1959.615033732	1.229e-03	5
1 2 0 0 e 68 	1960.023442474	1.048e-03	3
2 1 1 0 e 49 	1961.699497323	7.473e-04	2
0 1 1 1 e 18 	1962.020779467	5.117e-04	6
1 3 1 0 f 32 	1962.493872201	2.890e-03	1
0 2 2 0 f 103 	1964.499647524	1.599e-03	2
0 1 1 1 f 19 	1966.175890199	4.158e-04	7
3 0 0 0 e 2 	1967.621539119	5.574e-04	1
3 0 0 0 e 4 	1969.143660582	5.570e-04	1
1 3 1 0 e 33 	1969.553044715	2.892e-03	1
0 3 1 0 e 83 	1970.381474808	1.092e-03	3
0 1 1 1 e 20 	1970.490198542	4.164e-04	7
3 0 0 0 e 6 	1971.534560582	5.570e-04	1
0 0 0 1 e 63 	1972.287809338	1.084e-03	8
2 1 1 0 f 50 	1972.846545482	7.992e-04	1
3 0 0 0 e 8 	1974.796153104	5.571e-04	2
0 1 1 1 f 21 	1975.085402180	3.676e-04	7
1 3 1 0 f 34 	1977.183585106	2.896e-03	2
3 0 0 0 e 10 	1978.926705951	5.581e-04	2
0 1 1 1 e 22 	1979.826963973	3.200e-04	4
1 1 1 0 f 92 	1980.398746033	1.272e-03	3
2 1 1 0 e 51 	1983.716366339	7.814e-04	2
2 0 0 0 e 78 	1983.808051003	1.414e-03	2
3 0 0 0 e 12 	1983.926581598	5.596e-04	2
0 1 1 1 f 23 	1984.862670953	3.790e-04	3
3 0 0 0 e 14 	1989.794769488	6.368e-04	2
0 3 1 0 f 84 	1989.809856498	1.468e-03	1
0 1 1 1 e 24 	1990.035192381	4.134e-03	3
1 2 0 0 e 70 	1990.409337797	7.542e-03	2
0 3 3 0 e 85 	1990.866438861	1.528e-03	1
1 3 1 0 f 36 	1992.749683531	2.896e-03	1
2 1 1 0 f 52 	1995.318495309	7.992e-04	2
0 1 1 1 f 25 	1995.513864194	7.396e-03	2
0 2 0 0 e 104 	1996.199290750	1.723e-03	3
3 0 0 0 e 16 	1996.534363616	5.664e-04	2
1 1 1 0 e 93 	1999.932224759	1.276e-03	5
0 0 0 1 e 65 	2000.231983110	1.020e-03	5
1 3 1 0 e 37 	2000.636028264	2.894e-03	2
0 1 1 1 e 26 	2001.108436905	1.075e-03	4
3 0 0 0 e 18 	2004.141880907	5.764e-04	1
2 1 1 0 e 53 	2006.604411285	8.104e-04	2
0 1 1 0 e 121 	2006.878512394	2.168e-03	2
0 1 1 1 f 27 	2007.029560067	6.955e-04	5
0 3 1 0 e 85 	2007.366932951	1.124e-03	4
1 3 1 0 f 38 	2009.190853448	2.898e-03	2
0 2 2 0 f 105 	2010.178162264	1.636e-03	1
1 2 2 0 e 72 	2011.144401440	1.969e-03	2
3 0 0 0 e 20 	2012.620934134	5.821e-04	1
0 1 1 1 e 28 	2013.051154583	1.004e-03	5
1 3 1 0 e 39 	2017.490743669	2.897e-03	2
2 0 0 0 e 80 	2018.364723566	1.436e-03	3
0 1 1 1 f 29 	2019.414581604	6.402e-04	5
1 1 1 0 f 94 	2021.181661092	1.315e-03	3
1 2 0 0 e 72 	2021.645962441	1.630e-03	2
3 0 0 0 e 22 	2021.965634134	5.821e-04	1
0 1 1 1 e 30 	2025.862056865	6.052e-04	4
1 3 1 0 f 40 	2026.507552570	2.904e-03	1
0 3 1 0 f 86 	2027.281035387	1.262e-03	2
0 3 3 0 e 87 	2028.776438861	1.528e-03	1
0 0 0 1 e 67 	2029.044553633	1.891e-03	4
2 1 1 0 e 55 	2030.363873260	8.376e-04	1
3 0 0 0 e 24 	2032.182702186	7.345e-04	2
0 1 1 1 f 31 	2032.669258138	3.903e-04	6
1 0 0 0 e 112 	2035.207921909	1.935e-03	1
1 3 1 0 e 41 	2035.220772603	2.900e-03	2
0 1 1 1 e 32 	2039.542086795	4.550e-04	5
1 1 1 0 e 95 	2041.117637117	1.320e-03	4
0 2 0 0 e 106 	2042.297875063	1.606e-03	2
2 1 1 0 f 56 	2042.878724455	8.599e-04	1
3 0 0 0 e 26 	2043.267456727	8.914e-04	2
1 2 2 0 e 74 	2043.282700649	1.838e-03	1
0 3 1 0 e 87 	2045.224915609	1.146e-03	4
0 1 1 1 f 33 	2046.793188532	7.653e-04	5
1 2 0 0 e 74 	2053.770269073	2.128e-03	2
2 0 0 0 e 82 	2053.789221062	1.463e-03	3
1 3 1 0 e 43 	2053.826000230	2.904e-03	1
0 1 1 1 e 34 	2054.089840187	3.876e-04	6
2 1 1 0 e 57 	2054.992726156	8.595e-04	2
3 0 0 0 e 28 	2055.222343807	6.022e-04	2
0 0 0 1 e 69 	2058.719529432	1.849e-03	5
0 1 1 1 f 35 	2061.786084256	4.880e-04	7
1 1 1 0 f 96 	2062.833625447	1.359e-03	1
1 3 1 0 f 44 	2063.771551905	2.909e-03	1
0 3 1 0 f 88 	2065.627081173	1.262e-03	2
0 3 3 0 e 89 	2067.566991707	1.571e-03	1
2 1 1 0 f 58 	2067.966327340	9.027e-04	1
0 1 1 1 e 36 	2069.505095886	4.191e-04	7
1 3 1 0 e 45 	2073.306298750	2.914e-03	1
1 2 2 0 e 76 	2076.293729715	1.796e-03	1
0 1 1 1 f 37 	2077.646614049	1.737e-03	4
2 1 1 0 e 59 	2080.492523505	8.785e-04	1
3 0 0 0 e 32 	2081.736588987	6.241e-04	2
1 1 1 0 e 97 	2083.171186934	1.361e-03	3
1 3 1 0 f 46 	2083.716276474	2.923e-03	2
0 3 1 0 e 89 	2083.955414085	1.185e-03	5
1 0 0 0 e 114 	2084.537421909	1.935e-03	1
0 1 1 1 e 38 	2085.789054703	5.486e-04	6
1 2 0 0 e 76 	2086.759629405	1.689e-03	1
0 0 0 1 e 71 	2089.259300520	1.849e-03	5
0 2 0 0 e 108 	2089.268312471	1.763e-03	1
2 0 0 0 e 84 	2090.077952311	1.483e-03	2
1 3 1 0 e 47 	2093.659824064	2.914e-03	2
2 1 1 0 f 60 	2093.924299242	9.276e-04	1
0 1 1 1 f 39 	2094.376248866	6.598e-04	6
3 0 0 0 e 34 	2096.298544903	6.275e-04	2
0 1 1 1 e 40 	2102.941059368	4.473e-04	4
1 3 1 0 f 48 	2104.537076474	4.220e-03	2
0 3 1 0 f 90 	2104.845948070	1.318e-03	1
1 1 1 0 f 98 	2105.354068002	1.396e-03	1
2 1 1 0 e 61 	2106.864855002	8.960e-04	2
3 0 0 0 e 36 	2111.729006415	6.373e-04	2
0 1 1 1 f 41 	2111.974840785	4.949e-04	4
1 3 1 0 e 49 	2114.888974694	2.939e-03	2
1 2 0 0 e 78 	2120.626557819	1.193e-03	2
0 0 0 1 e 73 	2120.661423396	1.344e-03	4
2 1 1 0 f 62 	2120.753833009	9.546e-04	1
0 1 1 1 e 42 	2120.959040995	5.854e-04	5
0 3 1 0 e 91 	2123.558052366	1.231e-03	4
1 1 1 0 e 99 	2126.092663511	1.401e-03	4
1 3 1 0 f 50 	2126.234676474	5.298e-03	1
3 0 0 0 e 38 	2128.027396958	6.526e-04	2
0 1 1 1 f 43 	2130.438707238	6.549e-04	5
2 1 1 0 e 63 	2134.104818933	9.158e-04	2
1 0 0 0 e 116 	2134.735176877	1.685e-03	2
1 3 1 0 e 51 	2136.993800008	2.939e-03	1
0 2 0 0 e 110 	2137.108508236	1.684e-03	1
0 1 1 1 e 44 	2139.846145651	5.130e-04	4
1 2 2 0 e 80 	2144.930349470	1.804e-03	1
3 0 0 0 e 40 	2145.194593210	6.889e-04	1
0 3 3 0 e 93 	2147.750436344	1.654e-03	2
2 1 1 0 f 64 	2148.454812395	9.904e-04	1
1 1 1 0 f 100 	2148.744383196	1.791e-03	1
0 1 1 1 f 45 	2149.773778576	5.703e-04	5
0 0 0 1 e 75 	2152.929346890	1.013e-03	8
1 2 0 0 e 80 	2155.359496355	1.955e-03	1
0 1 1 1 e 46 	2159.600990791	5.224e-04	5
1 3 1 0 e 53 	2159.967223299	2.947e-03	1
2 1 1 0 e 65 	2162.216090492	9.368e-04	2
3 0 0 0 e 42 	2163.231065014	7.843e-04	2
0 3 1 0 e 93 	2164.032781213	1.275e-03	3
2 0 0 0 e 88 	2165.256232476	1.523e-03	1
1 1 1 0 e 101 	2169.881825004	1.434e-03	4
0 1 1 1 f 47 	2169.976044416	7.727e-04	6
2 1 1 0 f 66 	2177.025861808	9.904e-04	2
0 1 1 1 e 48 	2180.222983996	6.911e-04	4
